sales_key,order_id,order_item_id,customer_key,product_key,seller_key,order_date_key,delivery_date_key,price,freight_value,total_item_value,payment_value,payment_type,payment_installments,delivery_days,is_late_delivery,order_status,batch_id,created_at
142,8d406688c4a14b088451dc9297821174,1,552,201,93,20201103,,671.19,51.46,722.65,9862.35,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
143,652a5cbcd1204e418680ad6381a5eb5e,1,850,87,63,20200201,,918.48,40.9,959.38,8654.65,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
144,5e25830fd6a9443e9f166c8446e52c97,1,387,439,32,20190714,20190717.0,1123.86,30.68,1154.54,,,,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
145,033183b9e1e64ee2abe59db0da37af97,1,993,18,80,20240908,20241003.0,1234.66,88.79,1323.45,24784.85,boleto,1.0,25.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
146,bf3ae74c567346a3bf94c520f265cee8,1,515,158,57,20171122,20171226.0,1715.05,94.84,1809.89,,,,34.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
147,23c80b20c6954f57a3de1840973b9177,1,9,30,48,20180719,20180826.0,1458.85,96.24,1555.09,,,,38.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
148,8df6e541346f4f6e83ed744ee29da880,1,510,449,48,20190408,,1293.32,97.18,1390.5,21562.15,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
149,28b3d78023b2400888e643ccf4399136,1,662,395,5,20240717,20240820.0,563.56,66.4,629.96,17096.85,boleto,1.0,34.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
150,33736feb391d44418bfc0583fe5e3076,1,256,477,27,20210713,20210824.0,244.55,16.76,261.31,,,,42.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
151,7d72de30d642463e9b852904d4ce2f2a,1,671,406,4,20200113,20200122.0,1839.22,75.19,1914.41,16143.2,boleto,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
152,bbece06444614837893738944cdf2342,1,231,60,12,20231230,20240104.0,1862.43,49.22,1911.65,,,,5.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
153,df5c72563fa941bb9c92c40c083e73e7,1,773,356,72,20200327,,473.43,87.37,560.8,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
154,070c686287b349398f56a31e27ed8e5c,1,755,35,94,20180509,20180612.0,543.78,71.18,614.96,3195.75,boleto,1.0,34.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
155,aafa72c5343246e88b97c0eea50288fd,1,511,196,4,20240416,20240427.0,310.82,9.32,320.14,18651.9,debit_card,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
156,53b7e775e8ce4596920e31b07733dcb0,1,19,92,2,20241018,,997.36,83.55,1080.91,15194.2,debit_card,1.0,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
157,adf217f5d2d94f2491757f7ae9f3eec3,1,461,449,36,20220120,,1795.33,66.69,1862.02,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
158,c8051b71e1144817ab5fe48fb27b4c82,1,818,139,4,20210909,20210920.0,566.73,49.48,616.21,13795.15,boleto,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
159,73f7b293293c43e39b9a94a21f242ed7,1,197,354,58,20181026,20181202.0,547.57,87.58,635.15,17456.65,debit_card,1.0,37.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
160,364fef9e813b41edbb787f0bab8d209a,1,436,289,56,20230921,20231018.0,8.89,66.07,74.96,,,,27.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
161,8bd501a9658b483e8b1156760d148a59,1,953,367,96,20231030,,1904.53,50.39,1954.92,,,,,False,unavailable,FULL_RUN,2026-07-17 07:12:14.994312
162,104f5618076f46b69f6e016db428c3fa,1,745,236,61,20180430,20180523.0,576.6,11.58,588.18,17131.6,debit_card,1.0,23.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
163,41b6ce9230b74e84959465d94d6e53e5,1,109,372,71,20211006,20211013.0,331.97,66.88,398.85,,,,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
164,54c923aded2946518a722ff0518c9c17,1,733,211,23,20210425,,295.66,74.31,369.97,23350.05,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
165,4b6c8875d86440ec958229ee656ce334,1,344,393,38,20211011,,806.55,48.35,854.9,308.9,credit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
166,e62ccecfbc894b59b1a3871756d10815,1,789,346,70,20230120,20230207.0,1629.38,75.91,1705.29,9928.8,voucher,1.0,18.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
167,7310f261077c4a64b3a5ab0e0e869a32,1,817,132,18,20240703,20240720.0,723.86,44.88,768.74,19810.15,boleto,1.0,17.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
168,362c205eee314106bf8080fc4d080572,1,63,386,70,20210427,,1849.81,65.61,1915.42,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
169,f9da0b2b34804985adf934af5a099763,1,544,261,81,20220818,20220910.0,1362.27,89.3,1451.57,24336.95,voucher,1.0,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
170,2a1ca78720f44b76bf6360452393ca1b,1,147,382,21,20241011,20241023.0,1199.59,55.4,1254.99,5718.7,credit_card,12.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
171,99b4ff2984a7425db8b2aa476cdd6755,1,458,406,27,20230112,,1598.48,16.53,1615.01,2161.45,debit_card,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
172,68d93aa073794b02913330a88e5be71f,1,361,451,15,20240104,20240118.0,1387.96,10.93,1398.89,17338.5,credit_card,1.0,14.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
173,6f5eb48ae3c84530a6eac44768073f7f,1,981,5,33,20210512,,1090.27,53.4,1143.67,20221.75,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
174,6e5b95d2f69843b69633e4eb0541fc1e,1,27,119,88,20230223,20230409.0,1103.14,94.4,1197.54,,,,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
175,f20f8141eb7c479597adcaca9cbcf0c9,1,729,204,29,20240816,,1874.17,53.74,1927.91,18013.95,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
176,69c2aec4d40f4a0e9a4e32a77b4065c9,1,968,459,97,20200918,20201029.0,1289.59,18.1,1307.69,7222.7,voucher,1.0,41.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
177,d55126a3c44842d59095b74da54ca3d6,1,682,410,14,20240221,20240303.0,1433.82,89.64,1523.46,1035.35,voucher,1.0,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
1509,64da9b11409c44fb9cf227ccd698d121,1,529,373,28,20220907,,765.62,50.94,816.56,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
178,8989255068cf4c20a4e0f74d5e798d9d,1,104,126,97,20190202,20190228.0,292.99,10.0,302.99,17683.9,voucher,1.0,26.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
179,ccb977112d7c4906a53adc3d2610315a,1,316,52,25,20240527,20240623.0,609.2,23.3,632.5,651.85,boleto,1.0,27.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
180,a4dda3a896874df080c77a95efa1ff77,1,472,98,100,20230531,20230609.0,37.36,31.69,69.05,15680.85,debit_card,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
181,d6f7ab75f6c947d1b97d21864e081bad,1,973,219,46,20170525,,147.32,27.58,174.9,7859.6,debit_card,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
182,6680f20202044bc78303f0d54d85421f,1,469,178,50,20180830,,808.99,70.69,879.68,15346.75,credit_card,7.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
183,3dfddded89da49edbeefc33a2b51a20d,1,712,471,62,20190104,20190130.0,420.85,44.57,465.42,,,,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
184,d890cc32c1d54704a33ab1a88c0a5628,1,824,19,64,20180824,20180902.0,1231.53,7.06,1238.59,,,,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
185,cfb5ac685e634850ae682f482985252a,1,536,301,80,20180802,20180914.0,1080.34,12.51,1092.85,,,,43.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
186,7162882265024d43bf8b0072d5f88206,1,691,16,49,20180909,20180926.0,705.35,97.22,802.57,11789.2,voucher,1.0,17.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
187,dbbd4d97d3114ec48a178c6170b41a37,1,278,246,33,20170204,20170303.0,1925.72,76.63,2002.35,,,,27.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
188,a892b9be2bf64b05bee68a236a68f639,1,121,367,81,20170817,,188.64,26.8,215.44,12836.95,boleto,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
189,288b1717124146f8b3a76745133f3df3,1,44,126,78,20231021,20231206.0,192.54,39.85,232.39,3601.3,voucher,1.0,46.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
190,b894f483102a4b2d810843db78bcb891,1,532,361,58,20230107,20230211.0,73.51,33.05,106.56,,,,35.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
191,be57a1e889564b9b98cdebce7316af72,1,34,68,76,20210322,20210424.0,1229.37,12.21,1241.58,17596.65,voucher,1.0,33.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
192,ddacbb2d7298402aab1d2f9f0762a578,1,406,230,9,20200819,20200903.0,1352.11,5.74,1357.85,5320.1,boleto,1.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
193,1b8f94ab560a40bda73e618954ab01ae,1,850,201,69,20240904,20240910.0,366.56,29.65,396.21,24826.5,debit_card,1.0,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
194,02c19a3d62354b50a4588a62b935663f,1,340,358,67,20230506,,1450.04,27.56,1477.6,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
195,1afc74445a094a47aa29b22c59318cb5,1,44,86,6,20221204,,351.97,46.82,398.79,273.4,credit_card,7.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
196,5d17b4da98c34ec28d025b9a3a353e84,1,66,82,10,20210925,20211019.0,1204.24,44.39,1248.63,19838.1,debit_card,1.0,24.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
197,2d81730811b04b50b86f928d2a491810,1,215,398,96,20240919,20241011.0,966.88,27.16,994.04,12509.8,debit_card,1.0,22.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
198,18f4ef92a1264213bf77beeb8d5ddf43,1,619,25,39,20191126,20200110.0,1309.47,20.13,1329.6,9535.25,debit_card,1.0,45.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
199,7100b03e9699408da8b693401e974286,1,896,433,64,20201113,20201205.0,450.73,86.96,537.69,7440.05,debit_card,1.0,22.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
200,a92fe087094747229be0bb9826cf052c,1,721,54,22,20230221,20230225.0,1429.09,81.42,1510.51,,,,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
201,db81d5e7efeb4a1ba05c48b452167de3,1,856,289,4,20220212,,268.34,97.94,366.28,21319.85,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
202,62577640b6094974b6e948e84d233ba2,1,351,13,91,20210328,20210417.0,994.81,80.05,1074.86,19884.1,credit_card,9.0,20.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
203,d23330e1b9be42829c7021b94ac5efa8,1,209,57,54,20211217,20220109.0,1795.89,38.72,1834.61,,,,23.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
204,117defe46d124df1ab9c77f237f71edf,1,621,219,9,20241018,20241123.0,71.91,45.32,117.23,,,,36.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
205,8bfbed729ef94272a2b9dff01a3f935e,1,409,73,16,20220307,20220401.0,1016.69,26.59,1043.28,12914.85,credit_card,2.0,25.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
206,817e458390c94a1dae258136650f6be3,1,256,103,58,20180721,20180816.0,328.18,58.33,386.51,24294.35,boleto,1.0,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
207,67eb6519f8294087aacafa7773469454,1,492,247,9,20241105,20241121.0,1993.06,39.21,2032.27,10948.6,debit_card,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
208,b407fa7c14124f43a7e57866dffeb7eb,1,390,383,90,20240413,,468.34,17.3,485.64,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
209,cdf290e7d6004f058308e7f9d29018da,1,466,9,15,20200407,20200514.0,27.33,8.82,36.15,19472.0,debit_card,1.0,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
210,1ed4843df94740d9901347b68f8c7a6b,1,619,158,18,20240502,20240614.0,1333.49,59.8,1393.29,11761.85,debit_card,1.0,43.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
211,7bb74c2e06b541a1b7b84e877e8c9109,1,12,39,19,20180313,20180329.0,1268.63,55.52,1324.15,16372.85,voucher,1.0,16.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
212,3c6b8acbe7cb4d888b98abca6eea9371,1,109,390,9,20181014,20181023.0,258.28,52.46,310.74,,,,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
213,69d1d097b2ea4fefbb865f2f9a09ff2a,1,841,87,32,20210305,20210420.0,1029.2,98.77,1127.97,21688.1,voucher,1.0,46.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
214,68b0c2307f2d4b0ea4551f811482a0ae,1,413,481,29,20210927,20211018.0,1508.06,84.46,1592.52,7059.2,boleto,1.0,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
215,303ed0afd7774f9cb1195069722a85ed,1,652,24,42,20240613,20240727.0,528.62,8.79,537.41,23619.4,boleto,1.0,44.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
216,a6b41445c0b642adbbd7d2ca75f37c11,1,204,477,48,20211222,20220111.0,792.28,21.68,813.96,24875.05,boleto,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
217,f0fb88b0c1644365bd64d260fbe97fc6,1,68,211,83,20180327,20180505.0,1231.72,79.68,1311.4,1491.0,boleto,1.0,39.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
218,96cadd53d007425497cc94196555162f,1,450,216,9,20190117,20190207.0,1547.33,44.98,1592.31,217.35,debit_card,1.0,21.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
219,7fd17c49361d4b159683f860a30ba19c,1,287,396,83,20181127,20181210.0,174.26,89.49,263.75,8466.25,credit_card,1.0,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
220,6f1e063af6714bd5ac8796d10066c233,1,454,438,61,20240826,,1673.47,61.71,1735.18,22248.2,debit_card,1.0,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
221,ad16d221c6724561b1e4de7cf7d75b9b,1,283,353,76,20231013,20231101.0,978.14,76.47,1054.61,10526.75,voucher,1.0,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
222,e722a056a2c842c7a1caa18d12afeeec,1,760,500,44,20221113,20221221.0,941.31,11.83,953.14,,,,38.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
223,63773d3b4e3e45f782814a3cc05e2c51,1,395,323,35,20170409,,1036.41,64.24,1100.65,18737.2,boleto,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
224,c620a62279684c0e8750495b0b5a7cda,1,813,100,45,20241103,20241123.0,1812.09,91.0,1903.09,16248.65,debit_card,1.0,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
225,744b774990654fff853998b7f78e0ebb,1,711,347,53,20210509,20210517.0,616.16,83.1,699.26,15201.55,boleto,1.0,8.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
226,21003f65b382422fb9b377cc3ff9e878,1,738,99,99,20210819,20210920.0,531.5,44.11,575.61,,,,32.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
227,db44a19d7104447ebe2a18c0998e6320,1,870,353,38,20200507,20200609.0,1781.65,16.51,1798.16,20121.0,credit_card,8.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
228,1a517759e0224b3a9686ff2a817d5379,1,487,63,93,20190527,,1597.07,59.43,1656.5,11327.85,voucher,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
229,70a9786e42444bc3b5ce4bd8bcb1052b,1,429,256,48,20210420,,678.06,89.07,767.13,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
230,44e0db1441fd459f9290c5bac384a13c,1,403,66,49,20241023,20241127.0,296.95,61.78,358.73,67.15,debit_card,1.0,35.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
231,7588f81d55fa48d98d35a3f285f0c41a,1,941,99,33,20220220,20220404.0,1103.61,41.13,1144.74,,,,43.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
232,ff30a22eda5f45288ddf2ddb001b29fe,1,342,299,36,20201128,20210101.0,992.64,93.67,1086.31,,,,34.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
233,97eb010545b348a5906c5440c8bb224d,1,798,221,81,20210116,20210213.0,1137.07,22.32,1159.39,609.45,voucher,1.0,28.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
234,fc2b252eec9e41b09348196dd8a18417,1,128,163,16,20221011,20221118.0,1192.57,49.21,1241.78,8611.55,debit_card,1.0,38.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
235,066d8f5a29b74e6094005a7130a85af1,1,664,140,17,20221114,20221212.0,145.21,13.42,158.63,3653.0,voucher,1.0,28.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
236,72de9a848d24472fb42a87d37e8ea08a,1,858,107,6,20171129,20171218.0,196.3,75.07,271.37,,,,19.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
237,2dab8f6066f5478ca09f535a3a23d719,1,425,175,80,20200415,,1322.29,8.81,1331.1,1167.85,boleto,1.0,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
238,07514365c9a44e258cc9ee6a6792ab3f,1,785,115,80,20180706,20180721.0,557.96,44.69,602.65,684.65,credit_card,9.0,15.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
239,cfe53d96f66c4c62adaab224feaa56cf,1,920,184,31,20190330,20190425.0,1143.38,28.87,1172.25,,,,26.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
240,a8c2a9ecde0b4fe79ab2380b88d6cdcf,1,234,115,22,20200827,20200906.0,50.79,59.66,110.45,,,,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
241,ae2414c3746d4eb2828bdff49aeafac6,1,670,316,3,20240912,20240916.0,1932.97,40.18,1973.15,756.95,debit_card,1.0,4.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
242,323b10f461694930b523a2566707e954,1,111,499,35,20180508,,324.99,58.41,383.4,,,,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
243,f59ad2db6e9a40d7b0255bb4bcaa4336,1,50,211,29,20231123,20231226.0,975.08,12.28,987.36,17180.05,debit_card,1.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
244,5c74459b856e423bb6d170942b8774e7,1,888,470,29,20241109,20241120.0,921.72,19.07,940.79,,,,11.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
245,a5706211bdbc42dfa60c58738c5b296b,1,678,225,75,20170308,,219.24,26.16,245.4,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
246,59e243df932848d289b5d738508c1d42,1,238,121,13,20190304,,1201.43,40.51,1241.94,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
247,4456a15521694fc3ab7a49c8c9796343,1,823,14,70,20220215,20220218.0,772.03,62.66,834.69,,,,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
248,82ef7f69f7db41f7988edf175c207ca8,1,130,226,68,20190101,20190209.0,547.09,88.54,635.63,1572.2,boleto,1.0,39.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
249,82f937ca6db44c26bac6f56bec2c1c0a,1,127,201,57,20240713,,647.55,51.41,698.96,3630.4,credit_card,3.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
250,3a15e8d71d6c44b985ba2c612fb97391,1,337,308,90,20170209,20170212.0,414.91,17.02,431.93,21245.65,credit_card,11.0,3.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
251,bcba28fff10d49319d2f2f4e43ad9a42,1,494,114,41,20240901,20240907.0,758.44,79.44,837.88,,,,6.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
252,634fe69e979f4746a8e9cb72159e8ec7,1,958,461,30,20211105,20211215.0,813.18,27.13,840.31,11849.4,debit_card,1.0,40.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
253,90db4b10f7ff46ef89065a270aebc085,1,560,352,73,20200421,,1202.87,48.56,1251.43,,,,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
254,4859bb20b0ce4b40830eba0601ea56e2,1,901,410,3,20211203,,1292.73,9.28,1302.01,14400.95,credit_card,9.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
255,08f3ba4b00c54477a720b7f8699ae551,1,584,253,56,20190211,20190221.0,1145.45,37.87,1183.32,4337.15,voucher,1.0,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
256,49ccf4c205794d9c9d0953827dc02407,1,230,133,45,20200325,20200428.0,893.43,44.14,937.57,1723.35,debit_card,1.0,34.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
257,629f5893671a42c39a2ef18077470696,1,115,307,68,20171112,20171125.0,442.18,59.79,501.97,,,,13.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
258,cfe80dce5e914e90a278dac0aa14621b,1,850,50,79,20180709,20180814.0,461.02,71.59,532.61,16520.3,credit_card,7.0,36.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
259,4f2e68727e824a7f8dff495bed791a7b,1,398,478,33,20170822,,1107.88,27.29,1135.17,16607.1,boleto,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
260,656707599b4c49b08b1bd2996ec8c01b,1,131,145,24,20180421,,302.31,16.74,319.05,12566.7,boleto,1.0,,False,processing,FULL_RUN,2026-07-17 07:12:14.994312
261,ded2ca09ec014216852d2c358c086fea,1,677,121,12,20190204,20190311.0,821.88,19.16,841.04,9606.45,voucher,1.0,35.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
262,c77d27e2925c4d4cac3f3b78bb204d34,1,349,447,95,20190209,,109.03,66.5,175.53,,,,,False,canceled,FULL_RUN,2026-07-17 07:12:14.994312
263,e6acba31bcfd4f1587b4e7c6fc0ada42,1,125,459,22,20230121,20230227.0,580.04,48.61,628.65,1528.65,debit_card,1.0,37.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
264,ac73c023305947d19c8afa8e9e58647e,1,754,365,10,20180730,20180809.0,39.28,96.25,135.53,6626.45,credit_card,7.0,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
265,48687dc6b3054bc99a0b277cb0a6e570,1,990,94,69,20230903,20231012.0,1546.81,29.1,1575.91,4728.5,credit_card,12.0,39.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
266,aebb60713ccb415db113f074b244524b,1,385,371,23,20180507,20180617.0,1559.22,56.68,1615.9,5479.3,debit_card,1.0,41.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
267,98f260d2cb2f4511b2da3aa1f1113866,1,222,7,42,20220608,20220708.0,1069.65,21.12,1090.77,14171.2,credit_card,6.0,30.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
268,ce03c5f73c244488a5dccc70df683312,1,604,13,65,20220504,20220513.0,347.73,29.42,377.15,16830.45,voucher,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
269,bf71a0cf31084ef5938351067de73841,1,749,27,61,20220426,20220506.0,1790.2,41.2,1831.4,3906.05,voucher,1.0,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
270,55e4abd9d4de4b53989cb1ba479014a7,1,606,428,48,20210814,20210918.0,1693.84,26.47,1720.31,,,,35.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
271,a4d8428bc16e43e19662532d38a4dbba,1,935,92,91,20241024,,1567.4,47.85,1615.25,,,,,False,shipped,FULL_RUN,2026-07-17 07:12:14.994312
272,d2269676f9bc4a5eb48e7b102ac696e6,1,926,387,6,20230703,20230814.0,1428.29,18.72,1447.01,18789.45,voucher,1.0,42.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
273,be1b7fc1047c43eba7e4ca9e46eb10f8,1,724,279,93,20240630,,982.46,76.16,1058.62,11261.55,voucher,1.0,,False,invoiced,FULL_RUN,2026-07-17 07:12:14.994312
274,b5696c07abc7426b97cb890ccc13cdc7,1,80,483,67,20180524,20180622.0,1778.14,48.26,1826.4,,,,29.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
275,570cf341847a4b63aadc2e16206045b2,1,245,384,52,20191023,20191101.0,1573.84,59.01,1632.85,13317.85,voucher,1.0,9.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
276,b8847cc97f3841da8c95818b6419e42b,1,1000,259,64,20200626,20200708.0,506.6,93.88,600.48,20419.7,debit_card,1.0,12.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
277,cea945b09fc14e7790e9614d9e0c51f6,1,64,191,39,20181026,20181115.0,1610.65,23.07,1633.72,,,,20.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
278,713bc18084844a6c9b28852e09800e2c,1,858,156,48,20171212,20180122.0,1210.77,43.0,1253.77,16961.85,voucher,1.0,41.0,True,delivered,FULL_RUN,2026-07-17 07:12:14.994312
279,33eae6d69dda464b934883a54be503d3,1,648,303,98,20230602,20230705.0,1278.72,17.28,1296.0,15519.1,voucher,1.0,33.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
280,c57151daa6a84056be443fe86fdb2e1c,1,292,128,19,20210723,20210813.0,283.99,79.99,363.98,20278.05,credit_card,8.0,21.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
281,f60786ea9402485fa67cf7a6544a1b0f,1,273,251,52,20210831,20210907.0,1801.5,90.66,1892.16,9277.7,voucher,1.0,7.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
282,205b5e19b69a46f4ab10cc812d363632,1,125,240,17,20170217,20170227.0,1427.22,39.04,1466.26,799.0,debit_card,1.0,10.0,False,delivered,FULL_RUN,2026-07-17 07:12:14.994312
